uid,clientID,previous_read,current_read,amount,total,status,reading_date,due_date,date_created,date_updated
JH4KB16677C592072,1FTMF1EW1AF287685,9215.4,9230.2,14.8,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JH4KB2F52BC669548,5N1AR2MM0FC290147,5560.9,5569,8.1,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
JH4KB2F58BC466311,4T1BD1EB9EU213246,7295.5,7318.7,23.2,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JH4KC1F37EC509708,1D7RV1CT7AS968127,7413.3,7434,20.7,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
JHMFA3F23BS678460,1G6DU6EA7A0909190,8659.7,8668.7,9,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
JHMZE2H38DS373248,JM1NC2EF8A0758739,4830.5,4846.3,15.8,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
JHMZE2H55DS111642,SCFEBBEL6DG709948,5908.9,5940.4,31.5,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
JHMZF1C62ES045981,4T1BD1EB9EU213246,7211,7219.2,8.2,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
JM1CR2W34A0364536,5XYKT3A61FG281183,5166.4,5174.8,8.4,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
JM1CW2BL1F0155700,SCFEBBEL6DG709948,5754.8,5780.9,26.1,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
JM1CW2BL5D0612392,JTHBW1GG6E2344894,2610.7,2626.3,15.6,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JM1DE1HY0B0041783,5N1AA0NCXAN541769,6665.3,6683.8,18.5,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
JM1DE1HY3B0342774,JM3TB2BA7D0018677,8235,8245.3,10.3,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
JM1GJ1T55E1388014,5LMJJ2J58EE745945,6650,6661.3,11.3,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
JM1NC2EF3A0745316,2G4WE587771346969,8375.7,8400.7,25,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
JM1NC2JF8D0947398,1FTEW1C8XFK447005,8925.7,8946,20.3,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
JM1NC2LF6E0643601,3N1BC1AP7AL785321,8251.9,8268.1,16.2,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
JM1NC2LF6E0798763,3N1CN7AP0EL211876,3733.9,3745.4,11.5,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
JM1NC2NF0E0607724,SAJWA1CB1BL074881,9761.4,9787.8,26.4,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
JM1NC2SF5F0888523,JTHBW1GG6E2344894,2556,2574,18,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
JM3ER2A50C0118739,WAUAFAFL6AN331242,2989.1,3008.8,19.7,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
JM3KE2BEXE0605849,WAUDG98E25A142298,5914.3,5935.3,21,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
JM3TB2CA0D0510224,1NXBE4EE0AZ827444,2970.4,2988.7,18.3,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
JN1AZ4EH0DM355686,5N1AR2MM0FC290147,5630,5649.6,19.6,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
JN1AZ4EH1EM701374,SAJWA1CB1BL074881,9814.2,9840.5,26.3,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
JN1AZ4EH6BM360372,JA32U1FU6AU969954,8716.7,8728,11.3,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
JN1AZ4FH6FM006128,1FBAX2CM7FK689477,4069.9,4084.7,14.8,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JN1AZ4FHXFM185970,WAUMFAFL0CA237350,2826.2,2849.2,23,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
JN1BJ0HRXEM471892,1FMCU4K33AK158735,7371.8,7396.4,24.6,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
JN1CV6AP0CM464869,WAUWFAFH8DN635713,8091.7,8100.2,8.5,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
JN1CV6AP3CM855045,WBXPA93465W043487,8505.4,8513.9,8.5,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
JN1CV6AP5CM919151,WAUAH94F58N136538,7661.7,7680.7,19,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
JN1CV6AP6CM305726,5GAKVBKD7FJ289310,8226.1,8240.9,14.8,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
JN1CV6AP7BM986333,1B3CB3HA8AD282020,9371.2,9381.1,9.9,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
JN1CV6APXCM752141,5N1AZ2MG0FN251038,3186.6,3203.9,17.3,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
JN1CV6EK0CM279042,WAUDG98E25A142298,5886,5914.3,28.3,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
JN1CV6EK1DM741867,WBXPA93465W043487,1916.4,1925.6,9.2,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JN1CV6EK4DM381879,2HNYD28688H455045,4013.7,4040.8,27.1,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
JN1CV6FE7AM613590,1G6KD54Y01U158832,4750.5,4774.3,23.8,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
JN1EY1AP1DM531743,WBXPA93465W043487,1797.5,1821,23.5,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
JN8AE2KP0F9454382,1FTSW2A57AE002486,6143,6163.7,20.7,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
JN8AE2KP5C9653813,WBA3X5C56FD651709,1617.4,1647,29.6,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JN8AF5MR4CT007548,1GYS3HKJXFR749066,5813.2,5822.2,9,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
JN8AF5MR5BT627257,WAUSF98K79A248767,1617.8,1634.8,17,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
JN8AF5MV0FT353856,WAUDH94F06N676180,8529.7,8557.6,27.9,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JN8AF5MV2FT513428,JH4CU2F43EC280718,1582.3,1596.2,13.9,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
JN8AS5MT0BW907237,1C6RD7FPXCS067701,4080,4111.3,31.3,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
JN8AS5MT5BW239290,JA32U1FU6AU969954,4685.1,4715.6,30.5,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
JN8AS5MT5CW369720,JA32U1FU6AU969954,8677.4,8703,25.6,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
JN8AS5MT6DW785518,YV4960BZ7A1900971,1671.9,1680.9,9,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
JN8AZ1FY5DW047982,WAUMGBFL6CA489784,7620.7,7650.1,29.4,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
JN8AZ1FY6BW700283,5GAKVBKD7FJ289310,8271.2,8295.8,24.6,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
JN8AZ1MU0CW444367,WAUBGAFB1BN958280,5816.2,5824.6,8.4,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
JN8AZ1MU1CW562444,WAUMFAFL0CA237350,2922.7,2952.4,29.7,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
JN8AZ1MU1DW969939,1G6AR5S35F0859840,9390.7,9396.6,5.9,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
JN8AZ1MU6DW526749,WAUGFBFCXEN068601,9241.2,9246.2,5,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
JTDJTUD34DD366291,KMHGC4DD4CU684277,8269.7,8275.6,5.9,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
JTDJTUD38DD245912,1G4PS5SKXC4160299,9037,9062.7,25.7,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
JTDKDTB35E1207118,1G6DM8EG6A0876425,9608.7,9615.4,6.7,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
JTDZN3EU2D3501031,5GAKVBKD7FJ289310,8217.2,8226.1,8.9,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JTEBU5JR6D5900557,4T1BD1FK9FU340529,4856.7,4882.5,25.8,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
JTEBW3EH6A2193442,WBAEJ13412A207966,6944.4,6954.5,10.1,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
JTHBC1KS2B5385554,JH4DC54823C137416,5998.5,6014.6,16.1,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
JTHBC1KSXA5409226,5XYKT3A11BG697071,7253.5,7273.3,19.8,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JTHBC1KSXA5520634,WBAVC73548K924757,8044.1,8063.3,19.2,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
JTHBE5C23C5512930,1FTMF1EW1AF287685,9135.2,9141.6,6.4,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
JTHBK1GG7D2431424,1G6DM8E36D0662889,7568.7,7592.3,23.6,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
JTHBL1EF9D5474202,JH4DC54823C137416,5979.5,5998.5,19,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
JTHBP5C24A5274187,1G4PR5SK2E4176351,6115.6,6143.3,27.7,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JTHCL5EF3F5355284,JM3TB2BA7D0018677,8152.2,8182.4,30.2,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JTHFE2C27C2113360,19UYA41783A267731,7716.1,7746.3,30.2,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
JTHFF2C20D2676622,5LMJJ2J58EE745945,6823,6843.6,20.6,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
JTJBARBZ5F2786796,SAJWJ2GD4F8692092,9679.3,9702.3,23,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
KL4CJBSB5DB444256,1C6RD6JT9CS017998,8027.4,8034.7,7.3,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
KL4CJDSB7FB091193,1G6DU6EA7A0909190,9101.8,9129.3,27.5,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
KL4CJDSB7FB534197,1C6RD7FPXCS067701,3991,4007.2,16.2,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
KL4CJFSB2DB270346,1D7RV1CT7AS968127,7529,7544.8,15.8,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
KL4CJHSB1FB954044,JTEBU5JR3E5191328,9801,9828.1,27.1,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
KM8JT3AB7BU639416,WAUBGAFB1BN958280,3548.3,3566.6,18.3,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
KM8NU4CC3CU901654,1NXBE4EE0AZ827444,7578,7604.2,26.2,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
KMHCT4AE0CU917115,JH4NA12684T808965,3136.2,3166.7,30.5,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
KMHDB8AE3AU179595,5N1AZ2MG0FN251038,3203.9,3220.3,16.4,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
KMHEC4A42DA470743,2G4WE587771346969,8408.8,8418.7,9.9,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
KMHEC4A47DA692856,1FTSW2B58AE032921,6577.8,6591,13.2,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
KMHEC4A49DA043656,1FMJU1G55AE063995,8046.1,8068.1,22,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
KMHFC4DD1AA753761,3D7JB1EP4AG547396,7565.7,7585.1,19.4,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
KMHFH4JG1EA252312,WAUPL68E24A910643,8823,8832.1,9.1,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
KMHGC4DDXDU033902,JH4NA12684T808965,3182.8,3208.9,26.1,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
KMHGH4JH0EU469667,WAUAH94F58N136538,7698.5,7717.4,18.9,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
KMHGN4JE8FU659474,KMHGC4DD4CU684277,7344.5,7353.6,9.1,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
KMHHT6KD7BU804977,WAUSF98K69A157229,6836,6851.3,15.3,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
KMHTC6AD4FU021102,3N1CE2CP0FL750127,6737.8,6765.8,28,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
KMHTC6AD7DU645151,JH4NA126X1T823673,8696.2,8725.4,29.2,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
KMHTC6AD9CU641472,JN8AE2KP3F9275785,9316.3,9326.6,10.3,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
KMHTC6ADXDU369595,JM3KE2BE1E0587192,5946.9,5952.4,5.5,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
KNADH4A3XA6194428,19UYA41783A267731,9769.7,9801.000000000002,31.3,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
KNADM4A30C6814895,1FTMF1EW1AF287685,2467.1,2482.3,15.2,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
KNADM4A37C6719086,5N1AR2MM0FC290147,5529.1,5560.9,31.8,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
KNADM4A3XF6188311,5N1AR2MM0FC290147,5598.6,5618.1,19.5,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
KNAFK4A67F5630427,YV4960BZ7A1900971,1641.1,1671.9,30.8,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
KNAFU5A22B5678263,5UXFB53516L118265,5432.5,5441.9,9.4,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
KNAFU6A21C5030520,3C6JR6CT8DG608215,5552.7,5564.6,11.9,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
KNAFX6A81F5076638,WAUWFAFH8DN635713,8056.7,8076.2,19.5,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
KNAFX6A83F5064328,1G6AR5S35F0859840,9222.9,9232.8,9.9,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
KNAFX6A87E5663179,SAJWJ2GD4F8692092,9661.5,9679.3,17.8,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
KNDJT2A16B7233616,WBABS33463P674374,5342.3,5364.2,21.9,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
KNDJT2A24D7295642,WBAEJ13412A207966,7016.2,7025.1,8.9,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
KNDKG3A26A7371601,3N1CE2CP0FL750127,6796.8,6828,31.2,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
KNDMA5C16F6011395,1G4PR5SK2E4176351,6019.8,6029.5,9.7,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
KNDMG4C73C6088167,WAUWFAFH8DN635713,8100.2,8109.2,9,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
KNDMG4C78B6787972,WAUD2AFD3DN343709,8212.1,8233.8,21.7,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
KNDMG4C7XB6269331,5LMJJ2J58EE745945,6760.5,6767.5,7,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
KNDPB3A27B7627878,WAUPL68E24A910643,8735.6,8762.8,27.2,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
KNDPB3AC9F7368499,KMHGC4DD4CU684277,8345.3,8374.3,29,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
NM0KS7DN5AT155609,JTHKD5BH3C2553004,5472.6,5502.2,29.6,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
SAJWA0E79D8292110,4T1BD1EB9EU213246,7326.4,7352.4,26,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
SAJWA4EB7EL715759,5XYKT3A11BG697071,7305.8,7334.9,29.1,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
SALAB2V65FA321695,KMHGC4DD4CU684277,8374.3,8396.7,22.4,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
SALFR2BG8EH191173,SCFEBBCF0BG807982,9752.7,9761.400000000001,8.7,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
SALGR2VF2EA859193,1FTEW1C8XFK447005,8970.2,8997.3,27.1,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
SALGR2WF2EA410482,4T1BD1FK9FU340529,4787.9,4814.6,26.7,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
SALGR2WFXEA098220,3N1CN7AP0EL211876,3757.3,3789,31.7,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
SALGS2EF4EA123697,1N6AA0EC2FN095139,6705.9,6733.4,27.5,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
SALVE2BG2FH670312,JH4CU2F43EC280718,9588.9,9601.3,12.4,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
SALVP1BG9FH408226,JH4CU2F47CC548151,4193.7,4200.4,6.7,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
SCBBB7ZH2CC550102,1N6AA0EC2FN095139,6831,6849.9,18.9,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
SCBBR93W67C706792,3D7JB1EP4AG547396,7610.8,7642.3,31.5,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
SCBBR9ZA3AC479659,1FTSW2A57AE002486,6019.2,6036.9,17.7,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
SCBCP7ZA1AC705941,WAUNF98P58A379476,6010.5,6034.8,24.3,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
SCBCR63W45C173678,WAUBGAFB1BN958280,3458.8,3490.5,31.7,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
SCBCR73W47C745888,1C6RD6JT9CS017998,8063.7,8080.3,16.6,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
SCBCR73W57C154744,JM3TB2BA7D0018677,8139.1,8152.2,13.1,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
SCBCR7ZA3AC389873,1FTSW2B58AE032921,6545.1,6551.6,6.5,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
SCBCR7ZA5AC271307,WAUSH98E77A264534,4206,4211.2,5.2,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
SCBDR3ZA7AC294021,3C63DRGL4CG140064,1831.3,1836.3,5,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
SCBET9ZA0F8281999,WDDHF0EB7EB886296,6053.3,6080.9,27.6,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
SCBFC7ZA8DC932668,2T1BURHE7FC721044,8695.2,8707.3,12.1,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
SCBFR7ZAXCC697168,JH4CU2F47CC548151,4176.2,4193.7,17.5,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
SCBFT7ZA7FC806241,WAUSF98K79A248767,1756.3,1782.4,26.1,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
SCBGR3ZA6CC169060,3N1CE2CP0FL750127,6668.2,6698.2,30,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
SCBLC47J88C953014,3D7JB1EP4AG547396,7740.5,7760.9,20.4,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
SCBLF34F76C901873,JH4NA126X1T823673,8670.9,8696.2,25.3,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
SCBZB25E82C435192,1G6DM8E36D0662889,7529.5,7550.6,21.1,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
SCBZK25E13C079427,5UXWX5C52BL162397,10058.4,10083.5,25.1,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
SCFAB01EX9G035840,WDDHF0EB7EB886296,6099.7,6124.7,25,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
SCFAB42393K098971,2G4WD582961946298,4011.8,4038.8,27,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
SCFAD02A37G363281,3C63DRGL4CG140064,1898.8,1915.1,16.3,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
SCFAD22363K658329,WAUNF98P58A379476,5929,5946.8,17.8,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
SCFBF04B27G475879,SAJWJ2GD4F8692092,9923.1,9945.5,22.4,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
SCFBF04B48G455294,SCFEBBEL6DG709948,5940.4,5968.6,28.2,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
SCFEBBAK5DG761441,5UXFB53516L118265,7550.8,7562.1,11.3,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
SCFEFBAC8AG427123,5NPEB4AC8BH831736,3596.1,3612.3,16.2,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
SCFFBCCD0BG547012,WAUWFAFH8DN635713,8076.2,8091.7,15.5,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
SCFFDAAE1CG769988,5LMJJ2J58EE745945,6716.5,6727.9,11.4,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
SCFFDABM5DG582924,2G4WD582961946298,3955.8,3966.9,11.1,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
SCFFDCCD7AG719867,JTHBW1GG6E2344894,2647.1,2673.8,26.7,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
SCFKDCEP4EG321575,1LNHL9DR0BG709637,9160.9,9171,10.1,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
TRUB3AFK0C1385966,WBXPA93465W043487,1967.2,1977.6,10.4,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
TRUB3AFK3D1855232,WAUD2AFD3DN343709,1458.5,1473.6,15.1,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
TRURD38JX81688448,1YVHZ8BH1B5551290,7915.2,7922.3,7.1,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
TRUSC28N041357003,5UXWX5C52BL162397,9937.4,9944.8,7.4,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
TRUUT28N631518087,WBABS33463P674374,5229.5,5238,8.5,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
TRUUT28N831727900,WBAXA5C52FD907587,2193.2,2215.4,22.2,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
TRUWT28N321385621,WAUVFAFH2DN072511,9520.9,9549,28.1,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
TRUWT28N821574507,WAU3VAFR9CA275758,7133.1,7144,10.9,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
VNKJTUD39FA619634,WDDHF0EB7EB886296,6147.7,6162.9,15.2,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
W04GR5EC3B1465805,3GYFK66N33G862178,9825.8,9838.2,12.4,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
W04GX5GV4B1249983,3N1AB7AP0FL342064,5668.2,5690.7,22.5,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
W06VR54R31R027242,WAUD2AFD3DN343709,1515.2,1530.9,15.7,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WA1CFAFP4CA393984,WBA3X5C56FD651709,1550.5,1571,20.5,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WA1CGCFEXBD193633,19UYA41783A267731,7774.8,7805.5,30.7,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WA1CMAFE0AD102171,WAUMFAFL0CA237350,2803.7,2826.2,22.5,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WA1CMAFE0DD506155,1C6RD7FPXCS067701,4021.1,4026.6,5.5,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WA1CMAFE6DD379430,JM1NC2EF8A0758739,4852.1,4874.8,22.7,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WA1DGAFP5EA499560,1FTMF1EW1AF287685,9203.9,9215.4,11.5,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WA1DGAFP8DA827679,1G6DM8EG6A0876425,9435,9441.6,6.6,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WA1DGBFE2CD361863,WDDHF0EB7EB886296,6124.7,6147.7,23,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WA1DGBFE3BD596027,2T1BURHE7FC721044,8707.3,8724,16.7,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WA1DGBFP1DA629354,WAUBGAFB1BN958280,3427.4,3458.8,31.4,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WA1LFAFP8FA242022,5N1AZ2MG0FN251038,3125.6,3140.5,14.9,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WA1LGAFE1FD911189,1FTMF1EW1AF287685,9103,9115.9,12.9,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WA1LGAFE2DD282975,SAJWJ2GD4F8692092,9812.8,9825.8,13,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WA1LGBFE8BD427228,5XYKT3A61FG281183,5729.8,5736.6,6.8,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WA1LKBFP8AA161418,SCFEBBCF0BG807982,9993.8,10015.9,22.1,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WA1LMBFE6AD558357,5N1AR2MM0FC290147,5649.6,5672.4,22.8,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WA1VGAFP2FA029833,JM3KE2BE1E0587192,5891.7,5897.6,5.9,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WA1VKBFP9AA836962,1G4PR5SK2E4176351,6173.4,6204,30.6,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WA1VMAFE5BD610114,WAUD2AFD3DN343709,1558.6,1581.8,23.2,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WA1WGBFP6EA164046,3N1BC1AP7AL785321,8289.5,8311.2,21.7,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WA1WKAFP1BA657797,WAUAFAFL6AN331242,2825.2,2843.1,17.9,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
